2015-07-10 04:48:00,"set([""['LivingRoom']""])"
2015-07-10 04:57:00,"set([""['LivingRoom']""])"
2015-07-10 05:02:00,"set([""['LivingRoom']""])"
2015-07-10 05:03:00,"set([""['LivingRoom']""])"
2015-07-10 05:15:00,"set([""['LivingRoom']""])"
2015-07-10 05:16:00,"set([""['LivingRoom']""])"
2015-07-10 05:17:00,"set([""['LivingRoom']""])"
2015-07-10 05:25:00,"set([""['LivingRoom']""])"
2015-07-10 05:32:00,"set([""['LivingRoom']""])"
2015-07-10 05:37:00,"set([""['LivingRoom']""])"
2015-07-10 05:38:00,"set([""['LivingRoom']""])"
2015-07-10 05:47:00,"set([""['LivingRoom']""])"
2015-07-10 05:48:00,"set([""['LivingRoom']""])"
2015-07-10 05:55:00,"set([""['LivingRoom']""])"
2015-07-10 05:56:00,"set([""['LivingRoom']""])"
2015-07-10 06:02:00,"set([""['LivingRoom']""])"
2015-07-10 06:03:00,"set([""['LivingRoom']""])"
2015-07-10 06:07:00,"set([""['LivingRoom']""])"
2015-07-10 06:08:00,"set([""['LivingRoom']""])"
2015-07-10 06:11:00,"set([""['LivingRoom']""])"
2015-07-10 06:15:00,"set([""['LivingRoom']""])"
2015-07-10 06:16:00,"set([""['LivingRoom']""])"
2015-07-10 06:25:00,"set([""['LivingRoom']""])"
2015-07-10 06:26:00,"set([""['LivingRoom']""])"
2015-07-10 06:36:00,"set([""['LivingRoom']""])"
2015-07-10 06:40:00,"set([""['LivingRoom']""])"
2015-07-10 06:41:00,"set([""['LivingRoom']""])"
2015-07-10 06:45:00,"set([""['Kitchen']""])"
2015-07-10 06:46:00,"set([""['Kitchen']""])"
2015-07-10 06:47:00,"set([""['LivingRoom']""])"
2015-07-10 06:48:00,"set([""['LivingRoom']""])"
2015-07-10 06:51:00,"set([""['Kitchen']""])"
2015-07-10 06:56:00,"set([""['LivingRoom']""])"
2015-07-10 06:59:00,"set([""['Kitchen']""])"
2015-07-10 07:00:00,"set([""['Kitchen']""])"
2015-07-10 07:06:00,"set([""['LivingRoom']""])"
2015-07-10 07:08:00,"set([""['Kitchen']"", ""['LivingRoom']""])"
2015-07-10 07:09:00,"set([""['Kitchen']""])"
2015-07-10 07:19:00,"set([""['LivingRoom']""])"
2015-07-10 07:26:00,"set([""['LivingRoom']""])"
2015-07-10 07:38:00,"set([""['LivingRoom']""])"
2015-07-10 07:46:00,"set([""['LivingRoom']""])"
2015-07-10 07:48:00,"set([""['StoreRoom']""])"
2015-07-10 07:54:00,"set([""['StoreRoom']""])"
2015-07-10 07:55:00,"set([""['StoreRoom']""])"
2015-07-10 08:00:00,"set([""['Kitchen']""])"
2015-07-10 08:01:00,"set([""['Kitchen']""])"
2015-07-10 09:02:00,"set([""['StoreRoom']""])"
2015-07-10 09:06:00,"set([""['StoreRoom']""])"
2015-07-10 09:09:00,"set([""['Room1']""])"
2015-07-10 09:10:00,"set([""['Room1']""])"
2015-07-10 10:19:00,"set([""['LivingRoom']""])"
2015-07-10 10:22:00,"set([""['LivingRoom']""])"
2015-07-10 10:56:00,"set([""['Room1']""])"
2015-07-10 10:59:00,"set([""['Room1']""])"
2015-07-10 11:14:00,"set([""['LivingRoom']""])"
2015-07-10 11:47:00,"set([""['LivingRoom']""])"
2015-07-10 11:58:00,"set([""['Kitchen']""])"
2015-07-10 12:20:00,"set([""['Kitchen']""])"
2015-07-10 13:12:00,"set([""['LivingRoom']""])"
2015-07-11 23:59:00,"set([""['LivingRoom']""])"
2015-07-12 00:00:00,"set([""['Room1']""])"
2015-07-12 00:59:00,"set([""['LivingRoom']""])"
2015-07-12 07:37:00,"set([""['Room1']""])"
2015-07-12 07:46:00,"set([""['LivingRoom']""])"
2015-07-12 08:05:00,"set([""['LivingRoom']""])"
2015-07-12 08:06:00,"set([""['LivingRoom']""])"
2015-07-12 08:09:00,"set([""['LivingRoom']""])"
2015-07-12 08:12:00,"set([""['LivingRoom']""])"
2015-07-12 08:19:00,"set([""['LivingRoom']""])"
2015-07-12 08:24:00,"set([""['LivingRoom']""])"
2015-07-12 08:29:00,"set([""['LivingRoom']""])"
2015-07-12 08:31:00,"set([""['Room1']""])"
2015-07-12 08:56:00,"set([""['StoreRoom']""])"
2015-07-12 08:59:00,"set([""['StoreRoom']""])"
2015-07-12 09:18:00,"set([""['LivingRoom']""])"
2015-07-12 09:19:00,"set([""['LivingRoom']""])"
2015-07-12 09:28:00,"set([""['Room1']""])"
2015-07-12 09:33:00,"set([""['LivingRoom']""])"
2015-07-12 09:54:00,"set([""['Room1']""])"
2015-07-12 09:59:00,"set([""['Room1']""])"
2015-07-12 10:49:00,"set([""['Kitchen']""])"
2015-07-12 10:50:00,"set([""['Kitchen']""])"
2015-07-12 10:57:00,"set([""['LivingRoom']""])"
2015-07-12 13:04:00,"set([""['Room1']""])"
2015-07-12 13:07:00,"set([""['LivingRoom']""])"
2015-07-12 14:34:00,"set([""['Room1']""])"
2015-07-12 15:23:00,"set([""['Kitchen']""])"
2015-07-12 15:29:00,"set([""['Kitchen']""])"
2015-07-12 15:37:00,"set([""['LivingRoom']""])"
2015-07-12 17:57:00,"set([""['LivingRoom']""])"
2015-07-12 18:01:00,"set([""['LivingRoom']""])"
2015-07-12 19:41:00,"set([""['LivingRoom']""])"
2015-07-12 19:42:00,"set([""['LivingRoom']""])"
2015-07-12 21:59:00,"set([""['StoreRoom']""])"
2015-07-12 22:04:00,"set([""['StoreRoom']""])"
2015-07-12 22:38:00,"set([""['LivingRoom']""])"
2015-07-12 23:09:00,"set([""['LivingRoom']""])"
2015-07-13 00:57:00,"set([""['Room1']""])"
2015-07-13 03:03:00,"set([""['Room1']""])"
2015-07-13 03:04:00,"set([""['Room1']""])"
2015-07-13 06:04:00,"set([""['Room1']""])"
2015-07-13 06:40:00,"set([""['Room1']""])"
2015-07-13 08:23:00,"set([""['Room1']""])"
2015-07-13 08:24:00,"set([""['LivingRoom']""])"
2015-07-13 08:43:00,"set([""['StoreRoom']""])"
2015-07-13 08:48:00,"set([""['StoreRoom']""])"
2015-07-13 08:52:00,"set([""['StoreRoom']""])"
2015-07-13 08:56:00,"set([""['StoreRoom']""])"
2015-07-13 10:12:00,"set([""['StoreRoom']""])"
2015-07-13 10:14:00,"set([""['StoreRoom']""])"
2015-07-13 10:30:00,"set([""['LivingRoom']""])"
2015-07-13 10:32:00,"set([""['Kitchen']""])"
2015-07-13 11:01:00,"set([""['Kitchen']""])"
2015-07-13 11:22:00,"set([""['LivingRoom']""])"
2015-07-13 12:47:00,"set([""['LivingRoom']""])"
2015-07-13 13:00:00,"set([""['Kitchen']""])"
2015-07-13 13:09:00,"set([""['Kitchen']""])"
2015-07-13 13:10:00,"set([""['Kitchen']""])"
2015-07-13 13:39:00,"set([""['LivingRoom']""])"
2015-07-13 13:45:00,"set([""['Kitchen']""])"
2015-07-13 14:08:00,"set([""['LivingRoom']""])"
2015-07-13 15:08:00,"set([""['LivingRoom']""])"
2015-07-13 15:09:00,"set([""['LivingRoom']""])"
2015-07-13 15:34:00,"set([""['LivingRoom']""])"
2015-07-13 16:58:00,"set([""['LivingRoom']""])"
2015-07-13 17:07:00,"set([""['LivingRoom']""])"
2015-07-13 17:09:00,"set([""['StoreRoom']""])"
2015-07-13 17:14:00,"set([""['StoreRoom']""])"
2015-07-13 17:23:00,"set([""['LivingRoom']""])"
2015-07-13 17:26:00,"set([""['LivingRoom']""])"
2015-07-13 18:28:00,"set([""['LivingRoom']""])"
2015-07-13 19:11:00,"set([""['LivingRoom']""])"
2015-07-13 19:12:00,"set([""['LivingRoom']""])"
2015-07-13 20:48:00,"set([""['LivingRoom']""])"
2015-07-13 20:53:00,"set([""['Room2']""])"
2015-07-13 21:02:00,"set([""['Room2']""])"
2015-07-13 21:13:00,"set([""['LivingRoom']""])"
2015-07-13 21:37:00,"set([""['Kitchen']""])"
2015-07-13 21:49:00,"set([""['Kitchen']""])"
2015-07-13 22:53:00,"set([""['StoreRoom']""])"
2015-07-13 22:55:00,"set([""['StoreRoom']""])"
2015-07-13 23:01:00,"set([""['LivingRoom']""])"
2015-07-14 00:06:00,"set([""['LivingRoom']""])"
2015-07-14 00:15:00,"set([""['LivingRoom']""])"
2015-07-14 00:42:00,"set([""['Room1']""])"
2015-07-14 02:15:00,"set([""['LivingRoom']""])"
2015-07-14 02:56:00,"set([""['LivingRoom']""])"
2015-07-14 03:03:00,"set([""['LivingRoom']""])"
2015-07-14 03:05:00,"set([""['LivingRoom']""])"
2015-07-14 04:26:00,"set([""['LivingRoom']""])"
2015-07-14 05:24:00,"set([""['LivingRoom']""])"
2015-07-14 05:36:00,"set([""['Room1']""])"
2015-07-14 07:07:00,"set([""['LivingRoom']""])"
2015-07-14 08:14:00,"set([""['Room1']"", ""['StoreRoom']""])"
2015-07-14 08:19:00,"set([""['StoreRoom']""])"
2015-07-14 08:43:00,"set([""['Room1']""])"
2015-07-14 09:03:00,"set([""['StoreRoom']""])"
2015-07-14 09:05:00,"set([""['StoreRoom']""])"
2015-07-14 09:07:00,"set([""['StoreRoom']""])"
2015-07-14 09:28:00,"set([""['Room2']""])"
2015-07-14 09:32:00,"set([""['Room2']""])"
2015-07-14 09:33:00,"set([""['Room2']""])"
2015-07-14 09:34:00,"set([""['Room2']""])"
2015-07-14 09:38:00,"set([""['LivingRoom']""])"
2015-07-14 10:14:00,"set([""['LivingRoom']""])"
2015-07-14 12:10:00,"set([""['LivingRoom']""])"
2015-07-14 13:03:00,"set([""['LivingRoom']""])"
2015-07-14 13:12:00,"set([""['Kitchen']""])"
2015-07-14 13:17:00,"set([""['Kitchen']""])"
2015-07-14 13:27:00,"set([""['LivingRoom']""])"
2015-07-14 13:48:00,"set([""['Kitchen']""])"
2015-07-14 16:41:00,"set([""['LivingRoom']""])"
2015-07-14 17:36:00,"set([""['LivingRoom']""])"
2015-07-14 17:41:00,"set([""['LivingRoom']""])"
2015-07-14 18:13:00,"set([""['LivingRoom']""])"
2015-07-14 19:13:00,"set([""['LivingRoom']""])"
2015-07-14 19:14:00,"set([""['LivingRoom']""])"
2015-07-14 19:32:00,"set([""['LivingRoom']""])"
2015-07-14 20:41:00,"set([""['LivingRoom']""])"
2015-07-14 22:44:00,"set([""['LivingRoom']""])"
2015-07-14 23:56:00,"set([""['LivingRoom']""])"
2015-07-15 00:00:00,"set([""['LivingRoom']""])"
2015-07-15 00:35:00,"set([""['LivingRoom']""])"
2015-07-15 02:39:00,"set([""['LivingRoom']""])"
2015-07-15 02:40:00,"set([""['LivingRoom']""])"
2015-07-15 02:52:00,"set([""['LivingRoom']""])"
