,0,1,2,3,4,5,6
2012-07-22 07:55:00,-0.388913396092,-0.33181469302,-0.139959196518,-0.387527415215,0.417086546211,-0.0639426878527,-0.0276694740029
2012-06-04 06:50:00,-0.435847629294,-0.234250619184,0.260298596696,-0.595309502545,0.356909992056,-0.038351943978,0.0453805824682
2012-08-02 08:15:00,-0.480863875554,-0.222961589002,-0.110456860426,-0.184423378059,0.535347359949,-0.0397151597862,-0.0188355464484
2012-08-12 10:20:00,-0.0325270678168,0.643201563405,0.0781864972114,-0.364608914155,-0.0535353929021,0.0422647848689,0.060089857079
2012-07-08 06:15:00,-0.366233378941,-0.318057433222,-0.0807169935161,-0.46352497633,0.526971578662,-0.0805796593031,0.023809810569
2012-08-20 09:20:00,-0.281718358417,0.958354981696,-0.028981683876,0.270001478305,0.363509845486,0.308929002471,0.126873395247
2012-07-23 10:45:00,0.0625318172246,0.554932816072,0.0831835393475,-0.445072487933,0.00455964245936,-0.194681913372,-0.0230645073556
2012-07-25 17:10:00,-0.552239005569,-0.264371847079,0.247785909992,-0.178036316854,-0.0697975187792,-0.293638551077,0.000381770318784
2012-07-24 07:50:00,0.226665146112,-0.580005649556,0.611519139516,-0.132155279875,0.329806364553,0.294617601287,0.00709672576438
2012-07-25 13:45:00,0.360824196587,0.0677567818472,-1.13815319983,-0.208194993626,-0.085139111765,-0.277584354294,0.0502449706564
2012-08-30 11:30:00,0.0220766485717,0.470293320323,-0.66877640537,-0.103260130178,-0.165673738199,0.273417168024,0.0279646042109
2012-07-14 18:05:00,0.272916420233,-0.811434671416,0.269265369355,0.207762529528,-0.0935008165681,-0.0678345769453,0.0421633448889
2012-08-30 18:35:00,-0.768034318605,-0.0962405093739,0.233591381285,0.0649222267177,-0.30345083969,0.126266543759,0.0566633760161
2012-06-02 20:50:00,-0.799011900684,-0.110314885208,0.186935543579,0.152706437081,-0.44827795762,0.141835877244,0.0507589103764
2012-06-13 06:30:00,-0.672724161239,-0.0382885431272,0.159646456791,-0.348928615992,0.161482493477,0.571582154845,0.0970547680484
2012-07-17 21:25:00,-0.74761249286,-0.169132695015,-0.0689114538723,0.348320834363,-0.244409480443,-0.0342120099864,-0.0308592116324
2012-08-26 07:40:00,-0.477309534196,-0.212009772783,0.244899858657,-0.531799970068,0.284474216922,0.0231524126343,-0.0162349978886
2012-06-28 16:50:00,0.0207714852005,0.517641877942,0.119207445173,-0.250568919976,-0.232467128933,-0.408043312628,0.0601114857246
2012-06-25 11:25:00,0.301885195529,0.19513142464,-0.863227441956,-0.302572722042,0.0216492647871,-0.217312755821,0.040064085268
2012-08-26 21:50:00,-0.796803008617,-0.119247391347,0.210025979748,0.180086574182,-0.463649666624,0.0545431275717,-0.0119156785571
2012-08-20 20:20:00,0.115536417015,-0.679212295172,0.523071586132,0.232740377877,-0.19546848933,-0.156939303386,0.0121939303431
2012-06-11 15:40:00,0.0026905659993,0.443097799754,-0.781065580339,0.186138554084,-0.154175248299,0.0346863630876,-0.0370809960686
2012-07-04 16:35:00,0.048880032932,0.46734818532,-0.206484874202,-0.0798208070773,-0.111293439546,-0.379101482683,0.037795201428
2012-08-18 06:55:00,-0.435387343589,-0.236565608116,0.242711511883,-0.579244558513,0.36369006209,-0.0459433902328,-0.00435817879032
2012-06-13 12:50:00,0.735202384798,0.184410720851,0.461124953777,0.00423888452887,-0.0888984151891,0.0797203663442,-0.0297548534729
2012-07-23 14:05:00,-0.00507149642873,0.573836699171,0.101279790622,-0.294742083835,-0.158869326591,-0.21064358112,0.0754320163803
2012-07-14 14:15:00,0.688030556343,0.211768135026,0.473795280767,0.0939067233979,-0.154844619476,0.0995866165185,0.0116942666692
2012-08-04 19:35:00,-0.496143035617,-0.382849356772,0.0144713591655,-0.0914553197194,-0.176375382448,-0.387796915514,0.000146382747766
2012-08-22 09:45:00,-0.121216836668,0.727034116838,0.0398824511639,-0.268202014742,-0.0900255601402,0.259632153738,0.0168506535464
2012-07-01 07:50:00,-0.47499118197,-0.209896611466,0.264174657201,-0.521824168675,0.308987252686,-0.0144556182988,0.0264971993076
2012-06-04 14:10:00,-0.167234711652,0.766197069099,-0.270259132245,0.435159085435,0.331305226523,-0.313893646172,-1.61466164588
2012-08-21 15:15:00,0.8371389064,0.0103642895811,-0.0544685179783,0.266954299104,-0.00204637781459,-0.094444966533,-0.0183622795637
2012-06-03 09:00:00,-0.0976978761636,0.692153154769,-0.424684876479,0.049788927303,0.199515991898,0.251304867271,-0.164647516654
2012-06-26 18:20:00,-0.399762550218,-0.356123774769,0.361994337313,-0.0754582018484,-0.145898887433,-0.226216380579,0.116486973568
2012-08-25 19:25:00,-0.717095126918,-0.169700870948,0.138814871605,0.0590616550241,-0.336509714024,0.0439949441879,0.0164130215668
2012-07-16 15:40:00,0.951678647356,-0.20114917209,-0.58023650103,0.250489904405,-0.199247939807,0.0783179166101,0.0449880646451
2012-07-11 07:10:00,-0.068766096855,-0.41820833391,0.470855283866,-0.339014044846,0.355230404445,0.151683440796,-0.0155498845681
2012-06-17 21:00:00,-0.702602374894,-0.185512308875,0.244874001461,0.0569223132846,-0.351618100692,-0.134254895967,0.0145180052952
2012-08-12 13:25:00,-0.115903269631,0.644555524495,-0.16045635641,-0.0992870126327,-0.252277479303,0.209695947116,0.0547707536433
2012-08-25 06:25:00,-0.425936316908,-0.264145090316,-0.0433498737469,-0.424625546056,0.465558031521,0.0297508041249,-0.00722792582548
2012-06-17 18:25:00,-0.75734952823,-0.117210283062,0.170832566265,0.0548536787466,-0.331497587974,0.165980805557,0.0207293411171
2012-08-22 21:15:00,-0.7049460362,-0.219673564537,-0.273422147305,0.44333379208,-0.133004995688,-0.0938131438553,-0.153010474328
2012-08-27 06:00:00,-0.406278917719,-0.273368761069,0.114801816689,-0.602018416779,0.369052444904,0.0293624656442,0.0106514476717
2012-07-07 12:45:00,0.875283492238,0.00155125348465,0.0554397341142,0.0181748669193,-0.0445171400755,0.0103213594809,-0.00885688506408
2012-08-14 12:15:00,0.789849035392,0.113851495564,0.0720837801571,0.198884431765,0.113790201018,0.0607423893183,-0.0328442622305
2012-07-20 10:45:00,0.658481005297,0.271776654274,0.423679261079,0.0265804113059,-0.0916383549989,0.379726096682,-0.017198316669
2012-08-22 08:45:00,-0.48838028827,-0.206668279882,0.216258079315,-0.421685077556,0.334148370733,-0.0580490227852,0.017279400982
2012-08-04 09:35:00,-0.103572832138,0.701885269232,0.00223368316,-0.299469679801,-0.113259396929,0.282672314512,-0.0322729943157
2012-06-30 11:40:00,0.773897548677,0.162176915737,0.433919479555,-0.0520394406467,-0.0188092669609,0.0619333001047,-0.0414269598426
2012-06-13 09:20:00,0.966715465516,-0.0944202267774,-0.347428302956,-0.0140053343384,0.0842446763784,0.199553773827,-0.021718323141
2012-08-02 21:05:00,-0.74997296072,-0.169003673762,0.0727002290201,0.174255538221,-0.406111461845,0.0553205613211,0.0188832669663
2012-07-16 08:20:00,0.229665664392,-0.602522544108,0.559099419975,-0.125524012863,0.265418766795,0.321065368555,-0.0148125223771
2012-07-22 12:20:00,0.560075114103,0.411588408807,0.411142791664,0.474707209646,0.232304559347,0.0291585292764,-1.59499368313
2012-06-03 18:35:00,0.156567235691,-0.656131918115,0.65585862485,0.196952073388,-0.122684731043,-0.064180387657,0.0718082634885
2012-08-15 06:20:00,-0.469213216321,-0.22508390592,0.0485830838026,-0.478262070603,0.351473786191,0.152327007592,0.0236098376085
2012-07-05 09:00:00,0.187246301285,0.413536069121,-0.491365532226,-0.266779409727,0.297668794075,-0.219794434283,0.016592435659
2012-06-24 10:00:00,0.164888199843,0.43421554762,-0.344485763933,-0.305304783162,0.213095600602,-0.264128938432,0.00175951108518
2012-07-22 18:10:00,-0.594535692368,-0.33681261083,-0.359375620086,0.0869841166375,-0.277440129825,0.119545696039,0.0314503117348
2012-08-23 11:20:00,-0.516554685132,1.12889481965,-0.00396707083921,0.483752930331,-0.0154592462985,0.528527897389,-1.45478826955
2012-07-13 14:10:00,0.745711364137,0.158069489298,0.460520445936,0.0328276039743,-0.125391905368,-0.00869877256592,-0.0294151568435
2012-06-22 16:50:00,0.753391467887,0.118019652452,0.479475998978,0.0866970638755,-0.217878204909,-0.154136349004,0.0134261226877
2012-08-11 15:35:00,-0.0612166599052,0.56252733374,-0.332700314853,0.0587323687371,-0.163312076941,-0.0481198183242,-0.00304141247221
2012-06-11 10:45:00,-0.407361025871,1.15118412214,0.0399620218151,0.757030250577,0.77151349139,0.145167740683,0.180454926268
2012-08-20 12:50:00,-0.0581662979775,0.571069266192,-0.497294268736,0.0403275939151,-0.0904533712163,0.169897955622,-0.0121715889607
2012-06-04 17:05:00,-0.581888473352,-0.226896727863,0.269809935245,-0.129737909168,-0.0326920476204,-0.263474079299,0.10145622826
2012-06-18 17:35:00,-0.742698030281,-0.100619773282,0.239226567434,0.0281423240531,-0.220814254144,0.0942682248872,0.0385434071908
2012-08-07 15:20:00,-0.0425890274295,0.509825450289,-0.632006349439,0.165804156921,-0.153510201481,0.061074395299,-0.0721118721112
2012-07-07 21:40:00,-0.776757247474,-0.128088326877,0.247141898627,0.14780333419,-0.425702302619,-0.00193907984155,0.0667634550346
2012-07-23 18:40:00,0.387835171679,-1.0020258185,-0.296311188163,0.334080562224,-0.0985968564993,-0.0423468697461,-0.00513005834269
2012-06-10 12:10:00,0.0695412012225,0.532044677356,0.114335173528,-0.435351664591,-0.0499864569545,-0.272685558413,0.0890931927921
2012-07-14 08:55:00,-0.334653086525,-0.438496003956,-0.560293971963,-0.18450054484,0.478789360407,-0.0839489490356,-0.0511924356467
2012-07-01 14:45:00,0.00184500255627,0.515971133666,-0.357050421816,-0.0110005824405,-0.0899354268685,-0.146916471806,-0.0738609204515
2012-06-07 08:00:00,0.312501722566,-0.692655042681,0.405403000444,-0.151195691442,0.323780580538,0.235273986441,-0.03012215824
2012-06-02 18:30:00,-1.01854258818,0.309416967075,0.114214494046,1.1460981707,0.739373805142,-0.0269970136212,0.407859090988
2012-08-07 08:15:00,-0.257061213104,-0.513103897627,-0.447151864645,-0.455110146641,0.35026777015,-0.112743680139,0.0126834045029
2012-06-26 18:15:00,0.294703261534,-0.847113807277,0.174292599479,0.226239597752,-0.098162389701,-0.0681570125293,0.0450887497154
2012-08-09 21:45:00,-0.942535153911,0.174148316915,0.271522937457,0.948657702682,0.497931201005,-0.463123809066,-0.626649091842
2012-06-26 06:35:00,-0.425597666668,-0.243637951834,0.235630922862,-0.602908055287,0.367507079545,-0.0406111010764,-0.035486632187
2012-08-04 19:40:00,-0.464668015212,-0.440343176442,-0.178984422563,-0.046894303924,-0.184894851019,-0.351507340428,-0.00222770215278
2012-08-25 15:35:00,-0.021087610147,0.572244447357,0.103195796482,-0.224131613507,-0.200182280847,-0.269414777155,0.0389980049707
2012-08-23 13:25:00,0.275072750188,0.194866695083,-0.836663673984,-0.237909560913,-0.077512545755,-0.259968237872,0.00332652574401
2012-07-05 08:35:00,-0.444676006756,-0.270627163506,0.00753819839302,-0.375551607602,0.367001951989,-0.0465661211828,0.0218418558407
2012-08-04 15:20:00,-0.106852077734,0.637553719247,0.0320785244205,-0.1371097869,-0.300135480317,-0.0248490597242,-0.048980020164
2012-08-11 12:30:00,-0.0252577681519,0.613083271456,0.0832068313473,-0.298428221741,-0.0991310246758,-0.102048459807,0.0316701809655
2012-06-16 15:00:00,0.0669758466497,0.484065011442,-0.300451261239,0.00195851403807,0.118800863805,-0.433374832557,-0.0786704149968
2012-07-22 10:40:00,0.0508132935545,0.573987773437,0.0880701066704,-0.409509406898,0.0461997326303,-0.202384773651,0.00187498129056
2012-06-28 21:40:00,-0.645052928953,-0.339247262618,-0.389337407703,0.255999931168,-0.428958392536,0.0653844299253,-0.0117318022031
2012-07-05 18:40:00,0.178629750601,-0.673833984828,0.663387564207,0.182386948517,-0.0966166889667,-0.130151397981,0.0608709120612
2012-08-14 06:30:00,-0.43020292055,-0.234913123303,0.257677647445,-0.607051815237,0.376585472969,-0.0344416858345,0.0486024240611
2012-06-24 18:15:00,-0.618912421678,-0.316872481667,-0.513832372493,0.265455210919,-0.167436448002,0.140231452798,0.0126995078475
2012-06-07 21:25:00,-0.783888562804,-0.125049791288,0.179948965349,0.186556694512,-0.410427979177,0.040695479658,0.00915886887203
2012-08-15 21:00:00,-0.607292356052,-0.327891004542,-0.16088930939,0.124478905296,-0.328582387483,-0.125747734488,-0.0102814066435
2012-07-19 06:25:00,-0.172680544113,-0.628618511699,-0.855964314817,-0.451266131513,0.384763753429,0.046848205274,0.0202232439242
2012-08-22 13:10:00,-0.148571012857,0.704322651124,0.0496937762292,-0.167059777168,-0.258061138866,0.1647823932,-0.0474027339228
2012-06-07 17:40:00,-0.583890141221,-0.327695971219,-0.319383375022,0.0727492977618,-0.213119261736,0.0664142004474,-0.0378298133105
2012-08-22 17:55:00,-0.264675005963,-0.710041714453,-0.929176298319,-0.0252874908364,-0.107876335028,-0.249333482946,0.0745930407139
2012-07-11 10:40:00,1.01636015027,-0.170262159052,-0.453958675879,0.0195778978877,0.064592138908,0.082065252374,-0.0288972172984
2012-08-27 21:45:00,-0.796198879474,-0.138092077539,0.0314493348128,0.272438540712,-0.443482791596,0.10935655748,-0.174743855178
2012-08-25 13:35:00,-0.470542552498,1.17492202624,0.0396141866205,0.914142052707,0.636633860918,0.111750257795,0.00273715287364
2012-06-20 21:30:00,-0.765590920242,-0.131851937817,0.247049024804,0.148396294292,-0.388008009948,-0.0444541687063,-0.0200984388321
2012-06-30 21:35:00,-0.846182950189,-0.0561474400311,0.12907340308,0.358485562353,-0.339060698152,0.123895646618,-0.0433133945945
2012-06-16 11:40:00,0.112137356137,0.45915122432,-0.305154866481,-0.248315107536,0.0763647370201,-0.22186381594,-0.00296204235088
2012-08-09 14:25:00,-0.0759571919138,0.55257201583,-0.440584855216,-0.0141588678134,-0.309656599232,0.218306574741,-0.00025731033728
2012-08-30 14:30:00,-0.0570916377234,0.549235310126,-0.461537325555,0.0530217551016,-0.176487415965,0.0892216930251,-0.0441650200793
2012-08-11 08:45:00,-0.429634826472,-0.310649850149,-0.188602836597,-0.293106603259,0.374516830472,-0.00510407986761,-0.0223403889565
2012-07-05 12:00:00,0.773299061807,0.154768343436,0.422121390387,-0.0452855832026,-0.0439599750793,0.0663458659834,-0.0014171193784
2012-07-20 16:40:00,0.389550961803,0.313117888896,0.262622708034,-0.0633331636723,-0.262033218427,-0.188647997181,0.0593260889933
2012-08-07 09:25:00,0.0587401386672,0.582693116597,0.107167986313,-0.471763825186,0.080557760997,-0.145074951111,0.0769596102421
2012-06-04 10:50:00,0.0658548276788,0.555527894495,0.112145341226,-0.454930339689,0.0130409000781,-0.219318665114,0.03153302942
2012-07-24 20:50:00,-0.592289019312,-0.392429174585,-0.480312572599,0.199682187593,-0.38908587898,0.0583979844338,0.0517117896419
2012-07-13 18:30:00,-0.497720019272,-0.361065659543,0.0519853135795,-0.129623995627,-0.121349928067,-0.35627203925,-0.0166224660871
2012-07-24 08:45:00,0.530637578599,-1.03917336661,-0.566008228451,0.0218659100902,0.315443218518,0.271503552761,-0.018480046821
2012-06-25 16:00:00,0.908895604274,-0.102434432963,-0.160543790501,0.156652154349,-0.166147111196,-0.0954315363395,0.00328502204713
2012-06-05 12:00:00,0.777029745078,0.16688426699,0.487974545634,-0.0498113439105,0.00859864945281,-0.00619367315668,0.00983695777122
2012-06-26 17:25:00,0.147174083816,-0.632893803142,0.640345243073,0.187918762934,-0.0787351189628,0.00727780119925,0.0262029602044
2012-07-01 17:30:00,-0.954677161675,0.156945825975,0.230294787288,0.518056320294,0.0421186250326,0.0895563225038,-1.59390515442
2012-07-19 13:55:00,0.757843282973,0.15479072014,0.485022450639,0.00730938660822,-0.10014822749,-0.0401669030559,-0.0333448148402
2012-07-10 20:10:00,-0.69805005577,-0.220989458157,-0.0343767042619,0.129944980189,-0.36526128829,0.0598989215148,0.0514357421784
2012-07-13 10:55:00,0.810485905618,0.139158399104,0.441347252915,-0.117206791469,0.0265617021675,0.024692441766,-0.000565612968216
2012-06-18 15:40:00,-0.117884193998,0.619820068789,-0.161068112299,-0.0210984023865,-0.304999578731,0.0684069391215,0.0252598490914
2012-06-16 12:05:00,-0.0262305965751,0.603082353196,0.0292421735168,-0.322714529857,-0.14898619119,-0.00477139719587,0.0621608748071
2012-07-01 06:05:00,-0.245609242386,-0.492453261646,-0.413977843658,-0.54763712739,0.417691556329,-0.0377802755701,-0.0137806319883
2012-07-16 12:15:00,0.806348602462,0.116119052477,0.105023233331,0.221110510464,0.216227421222,-0.0533352035369,-0.00825482920928
2012-08-20 14:00:00,-0.124442388271,0.671174012882,0.0204189201889,-0.141834658352,-0.247229551786,0.0750764484122,0.00529956917768
2012-07-14 14:10:00,0.663805746504,0.226570701357,0.444212463549,0.112048940348,-0.198517567985,0.187289077763,-0.018083558943
2012-08-25 15:25:00,-0.0270942659239,0.558768531252,-0.110667529022,-0.0974390071414,-0.153450544899,-0.18666666382,0.0242820471802
2012-08-15 18:30:00,-0.855931594571,0.0529477681883,0.110746256786,0.542899160107,0.166218420162,0.0501708403243,0.181544441593
2012-08-16 06:00:00,-0.318753424149,-0.39539637997,-0.194637892917,-0.566086282176,0.393593198385,0.0072795111119,-0.00275971810555
2012-07-08 17:55:00,-0.70571354265,-0.153457205334,0.176997178112,-0.00325213747513,-0.263090969206,0.0619769938685,-0.00761853020029
2012-08-12 13:00:00,0.0150709497197,0.547028020138,-0.275543944221,-0.0639796415661,0.073198648074,-0.168208235293,0.0342304754474
2012-08-26 13:10:00,0.733405338572,0.184429701431,0.477794020601,0.0102474427444,-0.0971927130111,0.0569182728037,-0.0271331520355
2012-07-05 19:45:00,0.437466338153,-1.10635277798,-0.595220452124,0.419435722879,-0.154157692922,-0.0227364587718,0.035215621363
2012-07-01 20:05:00,-0.759855128852,-0.117967776269,0.213742667334,0.138988265628,-0.299284480813,0.00291238371032,0.00438899597806
2012-06-25 17:15:00,-0.925050653422,0.092546305285,-0.137765964767,0.661671596225,0.0583510348312,0.205706156999,-1.1438483577
2012-08-14 13:35:00,0.758198239628,0.158621523461,0.486209945307,-0.00364479952138,-0.0870428270319,-0.016682728668,0.0538874627447
2012-06-06 18:00:00,0.155854377179,-0.647352211219,0.656593032566,0.183080630883,-0.100330642389,-0.0375465194683,0.0617919172451
2012-06-04 20:50:00,-0.71564306901,-0.209999329305,-0.0279871630871,0.176090092904,-0.38264232579,0.0419256196555,-0.031878967331
2012-06-02 08:40:00,-0.538078548676,-0.201298948564,-0.200020426998,-0.12761823122,0.389380056374,0.159038883651,-0.118522429081
2012-06-16 16:15:00,-0.210173910131,0.72013551787,0.026296204456,0.00626833872199,-0.382822148006,0.147207238077,-0.00416884357618
2012-08-12 10:00:00,0.076708583914,0.507618128018,-0.214151135659,-0.371189761699,-0.00767123985691,-0.0192956453295,0.0102524311993
2012-08-26 09:05:00,0.0788650810802,0.567731475325,0.107773842535,-0.50863748958,0.0902477816982,-0.172997635546,0.00478569649511
2012-06-05 21:10:00,-0.737879712107,-0.197984930132,-0.279568920872,0.445496769156,-0.204914203794,0.0314644425004,-0.0879261935625
2012-08-07 07:35:00,-0.420458097614,-0.300852416744,-0.180751474218,-0.329994076361,0.43675498398,0.0214712318102,0.0206182668044
2012-07-16 09:25:00,0.793005045889,0.174525966928,0.443183915368,-0.142054771522,0.0669004916117,0.132188816794,-0.0131993047342
2012-07-22 11:15:00,0.0609319193928,0.56257670338,0.109711024519,-0.404076155946,0.0443317892896,-0.283027039556,-0.113777425803
2012-08-07 12:05:00,-0.645742958643,1.45905780762,-0.0832660936761,1.59876696586,1.33350998458,0.0828716792339,0.0784048303123
2012-08-12 09:25:00,0.0968310988711,0.539558569055,0.0725644736684,-0.514138546166,0.0726220212266,-0.190190645123,0.048889691892
2012-07-08 19:35:00,-0.673911015571,-0.235140406831,-0.210072350165,0.265142744702,-0.171036065461,-0.00424165035646,0.000429115439251
2012-08-25 07:40:00,-0.466205080641,-0.214697530504,0.26615764024,-0.533532183903,0.324751039561,-0.0302177597953,0.014624698284
2012-06-04 10:35:00,0.0918871320479,0.533425558996,0.10701490242,-0.491666185412,0.0316223178951,-0.250534819351,0.0792922647368
2012-08-16 08:10:00,0.290483934387,-0.66500581049,0.362552066371,-0.0381661069639,0.418001542512,0.211256027527,-0.0133519335293
2012-06-13 06:25:00,-0.685424594387,-0.0174394943865,0.201116194243,-0.344333198737,0.177952941038,0.56844406512,0.0969236287309
2012-08-12 08:50:00,-0.465512119383,-0.25290337031,-0.116779373885,-0.213335086768,0.474938316194,-0.0551670761853,0.0157742036563
2012-06-11 20:30:00,-0.760266901221,-0.117705155204,0.245158709795,0.141697288004,-0.305432042907,-0.0361302579401,0.01049199807
2012-06-11 19:20:00,-0.737157305365,-0.132741762715,0.203271423971,0.087466237873,-0.279349814298,0.00914496896873,-0.0094480922482
2012-07-20 11:05:00,0.895743123232,0.0173306959356,-0.0844262464386,0.144173222832,0.247037017116,-0.0534081739342,-0.0220171216431
2012-07-24 17:05:00,0.194129782997,-0.699427605389,0.467268511593,0.182317359462,-0.0857875691499,0.0376748133958,0.0194744424033
2012-06-11 15:10:00,-0.181593145945,0.706406881595,0.0493574826942,-0.0836284271163,-0.358010229306,0.148709105027,-0.0146334751406
2012-08-25 18:25:00,-0.828658642894,0.0452552616063,0.202247565346,0.511218321232,0.280277500576,-0.193980215734,-0.161686740813
2012-07-11 10:00:00,0.796030974268,0.167550615511,0.46698936917,-0.13865639696,0.0514158094424,0.0860332770321,-0.000827158515152
2012-08-14 08:05:00,0.247941627831,-0.611781440572,0.575779838691,-0.151630403892,0.297639172142,0.276342510084,-0.0331657264029
2012-08-23 14:30:00,0.0798631165742,0.460774517958,-0.35363015163,-0.0473623479378,0.0710636143801,-0.34501126724,0.0351840295603
2012-08-26 14:55:00,0.735888374298,0.163798057711,0.490216598656,0.0623963208735,-0.135539584232,-0.0477378592633,0.0225681532614
2012-06-16 12:35:00,-0.0857882742416,0.629792876599,-0.121746808633,-0.182680300496,-0.213364657338,0.167405740371,0.0201694791536
2012-08-18 12:45:00,0.764289827895,0.166991292902,0.486333399744,-0.0209258416622,-0.0351926153828,-0.00792091399868,0.0105589091503
2012-06-04 09:10:00,0.0401214496564,0.48260832234,-0.71109114817,-0.150327867756,-0.0433186942608,0.352785391154,0.0106178886691
2012-07-19 16:10:00,0.765841727964,0.123903372844,0.502984906855,0.0672029204083,-0.149419585408,-0.186367324401,0.00492743744671
2012-06-05 10:40:00,0.956996488707,-0.0385691272231,0.0899693357433,-0.131990174591,0.0936103164625,-0.0849748924211,0.0138168673324
2012-08-21 15:05:00,0.816288329818,0.0473672375491,0.0691629331115,0.228486684971,-0.00508979573886,-0.0972225849442,0.0245780242942
2012-06-11 19:40:00,-0.746563520022,-0.11179596212,0.129391551572,0.251452876618,-0.112200615688,-0.105911052321,-0.14747636122
2012-06-30 17:15:00,0.467143577244,-1.09337446269,-0.555806114911,0.310114427028,-0.0345094175732,0.0055497608641,0.0205852978508
2012-06-26 13:20:00,0.794460388816,0.13244487916,0.496259087792,-0.0448346170063,-0.0426124915359,-0.0960561594526,0.044336636598
